월,정류장,count
202310.0,인천뷰티예술고등학교,1
202310.0,인하대병원입구,1
202310.0,인하대정문,1
202310.0,정병원,1
202310.0,제물포시장,1
202310.0,제운사거리(청년창업특화거리),1
202310.0,태화.두진아파트,1
202310.0,토지금고,1
202310.0,풍림1차아파트,1
202310.0,하나아파트,1
202310.0,한국아파트,1
202310.0,한라아파트,1
202310.0,한신아파트,1
202310.0,항운아파트,1
202310.0,현광아파트,1
202310.0,현광아파트(호산부인과),1
202310.0,현대5차아파트,1
202310.0,현대시장,1
202310.0,현대아파트,1
202310.0,힐스테이트학익104동앞,1
202310.0,힐캐슬프라자,1
202310.0,힘찬병원,1
202311.0,주안역환승정류장,203
202311.0,인하대역(7번출구),102
202311.0,롯데백화점(인천터미널),95
202311.0,주안역,63
202311.0,동인천,56
202311.0,남중학교,52
202311.0,인하대역(1번출구),49
202311.0,신기.남부종합시장(진흥사거리),44
202311.0,(구)시민회관사거리,43
202311.0,동인천역,41
202311.0,송내역남부,40
202311.0,용현시장,34
202311.0,문학초등학교,30
202311.0,풍림아이원아파트,30
202311.0,원흥아파트,29
202311.0,제물포역,28
202311.0,주안7동행정복지센터,26
202311.0,토지금고시장,26
202311.0,강남역서초현대타워앞,22
202311.0,송도유원지(도로교통공단),21
202311.0,정석항공과학고,21
202311.0,인하대역4번출구,19
202311.0,동아풍림아파트,18
202311.0,인명여자고등학교,18
202311.0,홍대입구역,16
202311.0,금호타운,15
202311.0,용일사거리,14
202311.0,현대3차아파트,14
202311.0,부천시청역3번출구.경기예고.현대백화점,13
202311.0,인천향교유림회관,13
202311.0,인하대후문,13
202311.0,기점(미정차),12
202311.0,도화오거리,12
202311.0,동막역(1번출구),12
202311.0,신동아아파트3차,12
202311.0,나사렛국제병원앞,11
202311.0,대동아파트,11
202311.0,수봉마을쉼터,11
202311.0,신동아아파트,10
202311.0,학익고등학교,10
202311.0,벽산이삭아파트,9
202311.0,용현고개,9
202311.0,주안파크자이더플래티넘아파트,9
202311.0,극동.금호아파트,8
202311.0,복지회관,8
202311.0,인천대입구역,8
202311.0,계룡리슈빌,7
202311.0,남동구청,7
202311.0,석바위,7
202311.0,연학초등학교,7
202311.0,인하대병원,7
202311.0,장미아파트,7
202311.0,교대역,6
202311.0,법원.검찰청,6
202311.0,부평역,6
202311.0,서창센트럴푸르지오,6
202311.0,수봉공원,6
202311.0,신동아아파트5차,6
202311.0,신포시장,6
202311.0,인천소방본부,6
202311.0,합정역,6
202311.0,관교여자중학교,5
202311.0,관교중학교(약수터),5
202311.0,길병원,5
202311.0,대림아파트,5
202311.0,미추홀구청입구,5
202311.0,백운역,5
202311.0,신창아파트,5
202311.0,아주아파트.미추홀학교,5
202311.0,양재역,5
202311.0,인천기계공고,5
202311.0,인천미래생활고등학교,5
202311.0,학산사거리,5
202311.0,학익사거리(동아풍림아파트),5
202311.0,학익시장(법원검찰청),5
202311.0,한양아파트,5
202311.0,CJ인천2공장,4
202311.0,구월아시아드은빛호수공원,4
202311.0,남동구청후문(남동등기소),4
202311.0,두산위브아파트,4
202311.0,문학경로당,4
202311.0,백운프라자,4
202311.0,서창퍼스트뷰후문,4
202311.0,숭의로터리,4
202311.0,숭의역(2번출구),4
202311.0,시민의숲.양재꽃시장,4
202311.0,신동아아파트(B),4
202311.0,신성성결교회(올림피아병원),4
202311.0,쌍용아파트,4
202311.0,약대사거리,4
202311.0,용현초등학교입구,4
202311.0,인하대정문,4
202311.0,정광아파트(병무청),4
202311.0,학익시장앞,4
202311.0,호반써밋송도,4
202311.0,구월아시아드6단지,3
202311.0,금호2차아파트,3
202311.0,금호아파트,3
202311.0,동막역(3번출구),3
202311.0,동산고,3
202311.0,라이프아파트,3
202311.0,로얄아파트,3
202311.0,만수주공4단지,3
202311.0,문학정보고입구,3
202311.0,미송초등학교,3
202311.0,미추홀구청,3
202311.0,백산아파트,3
202311.0,벽산.이삭아파트,3
202311.0,벽산아파트(미추홀도서관),3
202311.0,삼미시장,3
202311.0,서울역,3
202311.0,석암초등학교앞,3
202311.0,숭의초등학교,3
202311.0,신동아1.2차아파트,3
202311.0,신동아3차아파트,3
202311.0,신비마을아파트,3
202311.0,신중동역6번출구.중흥중학교,3
202311.0,용남파출소,3
202311.0,용정초등학교,3
202311.0,유원아파트,3
202311.0,인천가정법원.인천지방법원등기국,3
202311.0,인천예림학교(인천성모병원),3
202311.0,인천향교.인천도호부청사,3
202311.0,주안2동치안센터,3
202311.0,청능로사거리,3
202311.0,현광아파트,3
202311.0,현광아파트후문,3
202311.0,힐스테이트푸르지오주안,3
202311.0,SK스카이뷰104동,2
202311.0,가정(루원시티)역,2
202311.0,간석사거리,2
202311.0,굴다리오거리,2
202311.0,남광로얄아파트,2
202311.0,남동경찰서.남촌농산물도매시장,2
202311.0,남동세무서,2
202311.0,동춘동종점,2
202311.0,부원중학교,2
202311.0,부천시청역1번출구,2
202311.0,부평구청,2
202311.0,삼환아파트,2
202311.0,서초아트자이아파트,2
202311.0,서초역,2
202311.0,석남신사거리,2
202311.0,선유고등학교,2
202311.0,송도중학교,2
202311.0,송도파크레인동일하이빌,2
202311.0,숭의2동행정복지센터,2
202311.0,신동아아파트8차,2
202311.0,신비마을아파트(112동),2
202311.0,신선초등학교앞,2
202311.0,신천역.문화의거리,2
202311.0,신촌오거리.현대백화점,2
202311.0,영남아파트,2
202311.0,옹진군청,2
202311.0,용현고가교,2
202311.0,운연역,2
202311.0,인수초등학교,2
202311.0,인천교통공사,2
202311.0,인천대학교공과대학,2
202311.0,인천뷰티예술고등학교,2
202311.0,인천의료원,2
202311.0,인천정보과학고등학교,2
202311.0,제물포시장,2
202311.0,제운사거리(청년창업특화거리),2
202311.0,주안현대아파트,2
202311.0,충정로역2호선,2
202311.0,토지금고시장앞,2
202311.0,풍림1차아파트,2
202311.0,하나아파트,2
202311.0,학산소극장,2
202311.0,학익시장,2
202311.0,항동7가버스차고지,2
202311.0,효성상아아파트,2
202311.0,e편한세상정문,1
202311.0,가좌농협,1
202311.0,간석오거리(인천웨딩홀),1
202311.0,검바위역,1
202311.0,교보생명,1
202311.0,교통방송사거리,1
202311.0,구월2동행정복지센터,1
202311.0,구월아시아드8단지,1
202311.0,길병원사거리,1
202311.0,남구평생학습센터,1
202311.0,남동체육관(체조경기장),1
202311.0,노인복지회관,1
202311.0,논현14단지등대마을,1
202311.0,대인고등학교,1
202311.0,도림아이파크아파트,1
202311.0,도림육교,1
202311.0,도림주공1단지,1
202311.0,도림주공2단지,1
202311.0,도화IC,1
202311.0,도화동신협(구박문여고),1
202311.0,독배로317번길(삼거리),1
202311.0,독정이고개,1
202311.0,동교동삼거리,1
202311.0,동양화학,1
202311.0,동원아파트,1
202311.0,동춘2동행정복지센터,1
202311.0,동춘동차고지,1
202311.0,루에블리아파트,1
202311.0,루원시티사거리,1
202311.0,루원이편한세상하늘채(112동),1
202311.0,루원이편한세상하늘채(125동),1
202311.0,만수4동주민센터,1
202311.0,모래내시장역(2번출구),1
202311.0,무지개아파트(동남아파트),1
202311.0,미추홀공원,1
202311.0,방촌공원,1
202311.0,배다리,1
202311.0,법원검찰청입구,1
202311.0,보건환경연구원,1
202311.0,부평구청·부평세무서,1
202311.0,부평시장,1
202311.0,부평역(북인천우체국),1
202311.0,삼영아파트,1
202311.0,삼익.광명아파트,1
202311.0,상동역1번출구.부천터미널소풍.홈플러스,1
202311.0,상동역8번출구세이브존,1
202311.0,서교동,1
202311.0,서창119안전센터,1
202311.0,서화초등학교(도화e편한세상),1
202311.0,석천사거리역,1
202311.0,선바위역,1
202311.0,소래포구입구,1
202311.0,송도재래시장,1
202311.0,송도풍림아이원2단지,1
202311.0,송림고개(도화신동아아파트),1
202311.0,송학둥지아파트,1
202311.0,순복음교회,1
202311.0,숭의초등학교입구,1
202311.0,신동아아파트4차,1
202311.0,신명아파트.대우3차아파트,1
202311.0,신선초등학교,1
202311.0,신중동역4번출구.롯데백화점,1
202311.0,신천동,1
202311.0,신천연합병원,1
202311.0,신촌오거리.2호선신촌역,1
202311.0,십정2동행정복지센터,1
202311.0,엑슬루타워,1
202311.0,연희동행정복지센터,1
202311.0,옥골사거리,1
202311.0,올리브백화점,1
202311.0,용일초등학교,1
202311.0,용현중학교,1
202311.0,우진아파트,1
202311.0,월드메르디앙아파트,1
202311.0,윤성아파트(인항고교),1
202311.0,이대역,1
202311.0,인천교회,1
202311.0,인천논현중학교,1
202311.0,인천용학초등학교,1
202311.0,인천준법지원센터.미추홀트루엘파크,1
202311.0,인천지방법원,1
202311.0,인화여고,1
202311.0,임광그대가103동,1
202311.0,장천사거리,1
202311.0,정병원,1
202311.0,제물포역(동양빌딩),1
202311.0,주안3동행정복지센터,1
202311.0,중구문화회관,1
202311.0,진흥아파트,1
202311.0,태평아파트.주안한신휴플러스아파트,1
202311.0,태화.두진아파트,1
202311.0,태화두진아파트,1
202311.0,토지금고,1
202311.0,풍림3차아파트,1
202311.0,풍림아파트,1
202311.0,하늘휴게소,1
202311.0,학익사거리,1
202311.0,한국아파트,1
202311.0,한라아파트,1
202311.0,현광아파트(호산부인과),1
202311.0,현대4차아파트,1
202311.0,현대5차아파트,1
202311.0,홍익자원,1
202311.0,힐캐슬프라자,1
202312.0,주안역환승정류장,212
202312.0,롯데백화점(인천터미널),114
202312.0,인하대역(7번출구),99
202312.0,주안역,67
202312.0,남중학교,54
202312.0,동인천역,53
202312.0,인하대역(1번출구),52
202312.0,동인천,48
202312.0,송내역남부,47
202312.0,(구)시민회관사거리,41
202312.0,풍림아이원아파트,41
202312.0,신기.남부종합시장(진흥사거리),38
202312.0,용현시장,32
202312.0,원흥아파트,32
202312.0,제물포역,31
202312.0,문학초등학교,28
202312.0,토지금고시장,27
202312.0,강남역서초현대타워앞,26
202312.0,신중동역6번출구.중흥중학교,20
202312.0,호반써밋송도,18
202312.0,수봉마을쉼터,17
202312.0,인천향교유림회관,16
202312.0,홍대입구역,16
202312.0,주안7동행정복지센터,15
202312.0,벽산이삭아파트,14
202312.0,인하대후문,14
202312.0,석바위,13
202312.0,장미아파트,13
202312.0,나사렛국제병원앞,12
202312.0,정석항공과학고,12
202312.0,청능로사거리,12
202312.0,신동아아파트,11
202312.0,신동아아파트3차,11
202312.0,현대3차아파트,11
202312.0,계룡리슈빌,10
202312.0,동막역(1번출구),10
202312.0,동아풍림아파트,10
202312.0,용현고가교,10
202312.0,인하대역4번출구,10
202312.0,송도유원지(도로교통공단),9
202312.0,인명여자고등학교,9
202312.0,주안파크자이더플래티넘아파트,9
202312.0,관교중학교(약수터),8
202312.0,금호타운,8
202312.0,대동아파트,8
202312.0,대림아파트,8
202312.0,도림주공1단지,8
202312.0,미추홀구청입구,8
202312.0,송도파크레인동일하이빌,8
202312.0,신포시장,8
202312.0,용일사거리,8
202312.0,인천대입구역,8
202312.0,주안사거리,8
202312.0,교대역,7
202312.0,구월2동행정복지센터,7
202312.0,기점(미정차),7
202312.0,신촌오거리.현대백화점,7
202312.0,용현3동행정복지센터.보훈병원,7
202312.0,구월아시아드6단지,6
202312.0,미송초등학교,6
202312.0,복지회관,6
202312.0,서창센트럴푸르지오,6
202312.0,서창퍼스트뷰후문,6
202312.0,아주아파트.미추홀학교,6
202312.0,인천미래생활고등학교,6
202312.0,학산사거리,6
202312.0,문학경로당,5
202312.0,부평역,5
202312.0,송도파크자이,5
202312.0,신동아아파트(B),5
202312.0,신비마을아파트,5
202312.0,쌍용아파트,5
202312.0,용현초등학교입구,5
202312.0,인천기계공고,5
202312.0,인하대병원,5
202312.0,중구문화회관,5
202312.0,금호2차아파트,4
202312.0,남동구청후문(남동등기소),4
202312.0,남동초등학교,4
202312.0,무지개아파트(동남아파트),4
202312.0,백산아파트,4
202312.0,백운역,4
202312.0,삼영아파트,4
202312.0,상동역1번출구.부천터미널소풍.홈플러스,4
202312.0,서초아트자이아파트,4
202312.0,숭의2동행정복지센터,4
202312.0,숭의로터리,4
202312.0,신동아아파트5차,4
202312.0,약대사거리,4
202312.0,연학초등학교,4
202312.0,유원아파트,4
202312.0,윤성아파트(인항고교),4
202312.0,인천가정법원.인천지방법원등기국,4
202312.0,학익사거리(동아풍림아파트),4
202312.0,힐스테이트푸르지오주안,4
202312.0,힘찬병원,4
202312.0,검암역(시내방면),3
202312.0,극동.금호아파트,3
202312.0,길병원,3
202312.0,남광로얄아파트,3
202312.0,대인고등학교,3
202312.0,도화오거리,3
202312.0,루원이편한세상하늘채(125동),3
202312.0,문학정보고입구,3
202312.0,백운프라자,3
202312.0,법원.검찰청,3
202312.0,서초역,3
202312.0,석암초등학교앞,3
202312.0,숭의초등학교,3
202312.0,시민의숲.양재꽃시장,3
202312.0,신동아3차아파트,3
202312.0,신동아아파트8차,3
202312.0,신성성결교회(올림피아병원),3
202312.0,은봉초등학교,3
202312.0,인수초등학교,3
202312.0,인천소방본부,3
202312.0,작은구월사거리,3
202312.0,풍림아파트,3
202312.0,학익시장앞,3
202312.0,한양아파트,3
202312.0,현광아파트,3
202312.0,CJ인천2공장,2
202312.0,SK스카이뷰104동,2
202312.0,SK주유소앞,2
202312.0,e편한세상정문,2
202312.0,간석오거리(인천웨딩홀),2
202312.0,교보생명,2
202312.0,굴다리입구,2
202312.0,금호아파트,2
202312.0,금호어울림아파트,2
202312.0,길병원사거리,2
202312.0,남동경찰서.남촌농산물도매시장,2
202312.0,남동구청,2
202312.0,남동세무서,2
202312.0,논현14단지등대마을휴먼시아아파트,2
202312.0,도화IC,2
202312.0,독정이고개,2
202312.0,두산위브아파트,2
202312.0,로얄아파트,2
202312.0,루원이편한세상하늘채(112동),2
202312.0,방죽삼거리,2
202312.0,배다리,2
202312.0,벽산아파트(미추홀도서관),2
202312.0,부원중학교,2
202312.0,부천시청역3번출구.경기예고.현대백화점,2
202312.0,삼익.광명아파트,2
202312.0,상동역8번출구세이브존,2
202312.0,서울역,2
202312.0,서화초등학교(도화e편한세상),2
202312.0,선바위역,2
202312.0,송림4동행정복지센터,2
202312.0,숭의역(1번출구),2
202312.0,숭의역(2번출구),2
202312.0,신선초등학교,2
202312.0,신중동역4번출구.롯데백화점,2
202312.0,신창아파트,2
202312.0,용남파출소,2
202312.0,용정초등학교,2
202312.0,용현고개,2
202312.0,월드메르디앙아파트,2
202312.0,인천뷰티예술고등학교,2
202312.0,인천예림학교(인천성모병원),2
202312.0,인천용학초등학교,2
202312.0,인천향교.인천도호부청사,2
202312.0,정광아파트(병무청),2
202312.0,정병원,2
202312.0,제물포시장,2
202312.0,제운사거리(청년창업특화거리),2
202312.0,주안2동치안센터,2
202312.0,태화.두진아파트,2
202312.0,풍림1차아파트,2
202312.0,하나아파트,2
202312.0,하늘휴게소,2
202312.0,학익고등학교,2
202312.0,학익동성당앞,2
202312.0,학익시장(법원검찰청),2
202312.0,한국아파트,2
202312.0,합정역,2
202312.0,효성상아아파트,2
202312.0,힐스테이트학익104동앞,2
202312.0,힐캐슬프라자,2
202312.0,2001아울렛,1
202312.0,SKLPG충전사업소,1
202312.0,검바위역,1
202312.0,구월아시아드8단지,1
202312.0,국민건강보험남부지사,1
202312.0,남동중학교,1
202312.0,남인천여자중학교,1
202312.0,남촌풍림3차아파트,1
202312.0,논현11단지단풍마을A정문,1
202312.0,논현14단지등대마을,1
202312.0,대우일렉트로닉스,1
202312.0,대우푸르지오복합상가,1
202312.0,도림아이파크아파트,1
202312.0,동막역(3번출구),1
202312.0,동춘2동행정복지센터,1
202312.0,롯데슈퍼,1
202312.0,루에블리아파트,1
202312.0,루원시티사거리,1
202312.0,모래내시장역(4번출구),1
202312.0,문학고개,1
202312.0,문학우체국,1
202312.0,미추홀구청,1
202312.0,미추홀도서관.인천신월초등학교,1
202312.0,법원검찰청입구,1
202312.0,부평구청,1
202312.0,부평시장,1
202312.0,부평시장역,1
202312.0,삼미시장,1
202312.0,삼성빌라(종점),1
202312.0,삼환아파트,1
202312.0,서교동,1
202312.0,서창119안전센터,1
202312.0,석천사거리역,1
202312.0,선유고등학교,1
202312.0,성원아파트,1
202312.0,송도재래시장,1
202312.0,송도중학교,1
202312.0,송도풍림아이원2단지,1
202312.0,송림오거리,1
202312.0,송학둥지아파트,1
202312.0,수봉공원,1
202312.0,신명아파트.대우3차아파트,1
202312.0,신선초등학교앞,1
202312.0,신천동,1
202312.0,연흥아파트,1
202312.0,연희동행정복지센터,1
202312.0,영남아파트,1
202312.0,올리브백화점,1
202312.0,옹진군청,1
202312.0,용남시장,1
202312.0,용현중학교,1
202312.0,은행초등학교,1
202312.0,이대역,1
202312.0,인천교회,1
202312.0,인천논현중학교,1
202312.0,인천대정문,1
202312.0,인천시청후문,1
202312.0,인천의료원,1
202312.0,인천정보과학고등학교,1
202312.0,인천항신국제여객터미널,1
202312.0,인하대병원입구,1
202312.0,장미아파트(19동)앞,1
202312.0,장천사거리,1
202312.0,제물포역(동양빌딩),1
202312.0,주안3동행정복지센터,1
202312.0,중구노인복지회관,1
202312.0,진흥아파트,1
202312.0,청운대삼거리(하늘꿈교회),1
202312.0,토지금고,1
202312.0,토지금고시장앞,1
202312.0,학산소극장,1
202312.0,학익2동행정복지센터,1
202312.0,학익사거리,1
202312.0,학익시장,1
202312.0,한라아파트,1
202312.0,해양경찰청,1
202312.0,현대4차아파트,1
202312.0,현대시장,1
202312.0,현대아파트,1
202312.0,홍익자원,1
